Enrollment_ID,Student_ID,Enrollment_Date,Course_Category,Amount_Paid,Payment_Mode,Completion_Rate_%,Total_Learning_Minutes,Certification_Earned,Is_Returning_Student
391,829650,2021-06-18,Data Analytics,20737,EMI,64.33,568,0,0
392,962645,2022-11-15,Marketing,16355,Net Banking,94.11,1264,1,1
393,499111,2021-09-17,Data Analytics,12457,UPI,88.78,1676,1,0
394,250810,2022-12-18,Design,10370,EMI,88.19,2396,1,0
395,392890,2022-10-09,Data Analytics,19151,Credit Card,73.84,1511,0,1
396,673665,2022-07-12,Marketing,16422,Debit Card,63.78,831,0,1
397,940477,2022-05-22,Finance,17915,EMI,47.95,748,0,1
398,460032,2022-06-05,Marketing,8639,UPI,98.54,1975,1,1
399,469599,2022-04-16,Finance,16222,EMI,50.75,464,0,1
400,760960,2021-06-10,Finance,21148,Net Banking,55.13,2012,0,0
401,850020,2021-10-16,Programming,16687,UPI,85.86,1023,1,0
402,979611,2021-12-06,Design,5930,Net Banking,61.05,975,0,0
403,271836,2023-06-19,Programming,22681,Net Banking,75.03,1503,1,1
404,829903,2023-04-13,Marketing,19859,Net Banking,85.7,279,1,1
405,145714,2022-05-17,Programming,22050,EMI,73.37,2342,0,0
406,727234,2021-04-16,Finance,17851,UPI,69.44,460,0,0
407,996048,2023-03-13,Marketing,7821,Net Banking,43.04,650,0,0
408,730271,2022-04-20,Programming,14902,Credit Card,69.26,1575,0,0
409,566960,2023-05-03,Data Analytics,21532,Debit Card,67.3,2464,0,0
410,811851,2022-08-23,Design,10827,EMI,92.83,869,1,0
411,224123,2022-04-08,Data Analytics,17785,Credit Card,66.84,2219,0,1
412,405628,2022-04-28,Marketing,11531,UPI,77.8,1933,1,1
413,182989,2022-12-05,Programming,24017,Debit Card,86.42,2053,1,1
414,398356,2021-06-02,Finance,16312,Net Banking,68.06,280,0,1
415,929957,2023-04-03,Programming,10924,Credit Card,55.65,2329,0,0
416,278274,2022-10-11,Marketing,8440,Credit Card,93.64,2400,1,1
417,787995,2023-02-24,Marketing,18755,Net Banking,93.73,1753,1,0
418,425352,2021-05-29,Marketing,13013,Net Banking,93.99,945,1,0
419,920260,2021-07-07,Marketing,9442,Credit Card,56.37,1426,0,0
420,511927,2022-10-15,Programming,26591,UPI,58.93,1030,0,0
421,889852,2021-05-11,Data Analytics,13582,EMI,95.13,1405,1,0
422,983184,2022-03-28,Finance,20645,UPI,47.55,1762,0,0
423,231373,2022-05-31,Finance,15253,UPI,79.35,1523,1,1
424,538452,2022-05-06,Design,13354,EMI,57.54,901,0,1
425,215294,2022-04-21,Marketing,10647,UPI,83.28,1455,1,0
426,559451,2021-09-20,Marketing,13402,Debit Card,90.02,228,1,0
427,748307,2022-06-22,Marketing,15275,Net Banking,64.49,1447,0,1
428,165726,2022-04-04,Data Analytics,21539,Credit Card,49.07,715,0,0
429,241564,2022-06-20,Marketing,6238,EMI,83.93,1548,1,0
430,477812,2023-02-17,Design,15807,UPI,43.34,1027,0,0
431,368246,2023-01-11,Design,15985,Credit Card,40.9,1246,0,1
432,805696,2023-02-20,Data Analytics,22419,Debit Card,92.63,1773,1,1
433,218015,2022-09-29,Marketing,9786,UPI,89.01,517,1,0
434,840674,2022-11-15,Programming,20304,UPI,74.92,2460,0,0
435,354079,2023-01-16,Programming,17629,UPI,79.92,1281,1,0
436,650929,2021-10-22,Finance,15720,Debit Card,97.16,291,1,0
437,789944,2022-03-11,Data Analytics,16296,Net Banking,43.77,1412,0,0
438,788105,2021-10-02,Programming,23872,Credit Card,53.0,1881,0,0
439,613758,2022-08-11,Finance,19669,UPI,83.75,906,1,0
440,465890,2021-11-04,Design,12260,UPI,55.84,1390,0,0
441,545101,2022-12-27,Finance,16430,Debit Card,52.44,353,0,0
442,136631,2022-01-11,Marketing,18168,Debit Card,66.53,2264,0,1
443,866577,2021-06-07,Marketing,16456,Credit Card,83.42,1017,1,0
444,172991,2023-03-25,Design,11632,Credit Card,52.63,2407,0,0
445,104014,2021-07-23,Data Analytics,21685,UPI,65.77,2359,0,1
446,373237,2022-10-23,Marketing,7793,UPI,71.13,1312,0,0
447,118070,2021-03-16,Marketing,12956,UPI,50.33,1463,0,0
448,922209,2022-01-15,Finance,15822,UPI,68.61,1439,0,0
449,156958,2023-01-11,Finance,19709,UPI,91.95,1026,1,0
450,182074,2021-10-31,Finance,19933,Debit Card,84.76,847,1,0
451,635017,2021-03-03,Programming,19159,Net Banking,70.21,1779,0,0
452,855073,2022-07-24,Design,13107,Credit Card,47.52,956,0,0
453,276089,2023-02-25,Data Analytics,8206,Debit Card,41.4,2277,0,1
454,297392,2021-04-18,Finance,9822,EMI,44.03,1602,0,0
455,258823,2021-07-06,Data Analytics,19965,EMI,85.01,2277,1,1
456,730152,2021-08-17,Finance,18933,EMI,82.26,1805,1,1
457,493002,2021-02-17,Marketing,7500,Credit Card,84.76,1974,1,1
458,833429,2023-04-11,Data Analytics,23965,UPI,58.43,1112,0,0
459,598863,2021-09-25,Programming,23114,EMI,45.4,671,0,1
460,467654,2022-12-28,Finance,17049,EMI,82.86,1680,1,1
461,679036,2023-03-13,Design,11833,Net Banking,95.35,2429,1,0
462,630089,2021-09-11,Marketing,12249,Debit Card,67.13,352,0,1
463,250262,2023-05-20,Finance,10147,Credit Card,85.86,1986,1,0
464,542905,2021-03-28,Data Analytics,12611,Credit Card,83.68,2028,1,0
465,335362,2021-06-30,Finance,8846,Net Banking,91.22,2410,1,0
466,544209,2021-01-25,Marketing,18474,EMI,41.7,295,0,0
467,653880,2022-01-23,Design,13134,Net Banking,97.32,1351,1,1
468,897079,2021-08-10,Design,11418,UPI,91.92,1155,1,0
469,764076,2022-02-01,Design,8719,EMI,92.59,1439,1,1
470,319963,2022-05-26,Marketing,18226,Credit Card,99.78,1810,1,0
471,580761,2022-07-15,Finance,17778,Debit Card,78.37,2075,1,0
472,348710,2023-04-26,Marketing,12094,Net Banking,44.9,2463,0,1
473,320984,2022-03-16,Marketing,18935,Net Banking,89.37,1578,1,0
474,997059,2021-06-24,Finance,9065,Credit Card,48.09,553,0,1
475,956748,2021-11-07,Programming,29764,EMI,84.27,1605,1,1
476,882355,2021-10-01,Design,16171,EMI,65.44,274,0,0
477,364512,2021-02-04,Data Analytics,21301,EMI,40.4,1636,0,0
478,701863,2021-08-05,Data Analytics,22055,Debit Card,66.15,919,0,0
479,368799,2022-12-22,Finance,15185,Debit Card,87.8,2132,1,1
480,337549,2022-11-03,Data Analytics,14400,EMI,45.24,1100,0,1
481,694319,2022-02-12,Programming,18434,Debit Card,40.13,1145,0,0
482,584299,2022-06-03,Marketing,16883,Net Banking,67.17,545,0,0
483,712210,2021-09-26,Design,15159,EMI,40.09,1292,0,0
484,548982,2022-09-30,Data Analytics,24639,Debit Card,96.08,810,1,0
485,224046,2022-04-20,Data Analytics,14477,Net Banking,89.49,814,1,1
486,506619,2023-05-30,Finance,17028,Net Banking,77.81,514,1,0
487,132097,2021-11-21,Finance,14535,Debit Card,41.04,1967,0,0
488,766326,2021-12-22,Marketing,12140,EMI,74.19,906,0,1
489,749150,2021-03-31,Design,11158,EMI,80.27,1505,1,1
490,330229,2021-02-11,Data Analytics,8178,Debit Card,75.25,1545,1,0
491,218834,2021-12-31,Marketing,13612,Debit Card,96.81,2339,1,0
492,193848,2022-11-02,Design,12939,UPI,89.88,347,1,1
493,152921,2021-07-21,Marketing,11522,Net Banking,61.91,1569,0,1
494,805086,2022-01-01,Data Analytics,14237,EMI,81.69,2121,1,0
495,750429,2023-03-05,Finance,11940,Credit Card,67.67,2178,0,0
496,805660,2023-04-24,Finance,18658,Net Banking,95.7,1215,1,1
497,384821,2021-10-15,Finance,7027,EMI,77.09,1750,1,0
498,155609,2022-08-26,Programming,23321,UPI,74.92,1511,0,0
499,327897,2022-04-26,Marketing,16936,Net Banking,70.04,2411,0,1
500,131024,2022-09-29,Data Analytics,22410,Net Banking,62.66,661,0,1
501,170313,2022-05-16,Marketing,14245,EMI,48.88,2026,0,1
502,489957,2022-09-30,Finance,15512,Credit Card,56.44,1360,0,1
503,284078,2021-02-21,Marketing,9630,Debit Card,59.95,678,0,1
504,457429,2021-04-13,Design,11903,Credit Card,49.24,864,0,0
505,561243,2021-12-27,Marketing,17497,UPI,88.76,1011,1,1
506,213632,2022-02-28,Programming,22541,Net Banking,40.13,1705,0,1
507,351451,2022-11-30,Programming,14921,EMI,94.95,1272,1,0
508,103051,2021-07-24,Finance,19016,Net Banking,47.7,2430,0,1
509,804107,2021-01-14,Data Analytics,8331,Debit Card,43.06,1366,0,1
510,476836,2022-09-08,Design,6717,Credit Card,99.71,1965,1,0
511,711523,2022-09-21,Data Analytics,8316,Credit Card,99.99,1249,1,1
512,821772,2022-04-15,Data Analytics,22583,UPI,51.51,1137,0,0
513,289407,2022-04-11,Design,8551,EMI,48.03,1514,0,0
514,549395,2021-10-31,Programming,15098,Debit Card,51.87,1140,0,0
515,562894,2022-08-28,Finance,18100,Debit Card,70.68,2279,0,0
516,311810,2022-03-03,Marketing,8917,EMI,59.27,807,0,1
517,827975,2022-10-18,Programming,16792,UPI,60.18,827,0,0
518,173523,2021-04-20,Finance,19508,Debit Card,88.57,1138,1,1
519,860463,2022-11-06,Programming,17339,UPI,93.41,291,1,1
520,194476,2022-07-19,Design,12463,EMI,98.19,321,1,0
521,333841,2022-05-30,Data Analytics,17924,EMI,70.88,674,0,0
522,903451,2021-03-09,Design,12574,EMI,54.77,2070,0,0
523,970045,2021-09-03,Marketing,8628,Debit Card,73.3,2050,0,1
524,322866,2022-01-24,Design,9573,EMI,92.26,1951,1,0
525,186672,2022-10-12,Data Analytics,22111,Debit Card,41.85,796,0,0
526,698135,2021-11-04,Programming,21210,UPI,94.67,1564,1,0
527,444894,2021-12-18,Finance,8209,Net Banking,53.59,605,0,1
528,834994,2023-03-10,Marketing,6169,UPI,58.63,2425,0,0
529,128251,2021-03-07,Programming,18759,Debit Card,61.84,1145,0,1
530,727769,2022-04-05,Finance,21773,Credit Card,94.83,2148,1,0
531,474710,2021-12-13,Data Analytics,23023,Credit Card,50.56,505,0,0
532,650233,2021-11-21,Design,8435,Net Banking,53.38,2009,0,0
533,977284,2022-10-29,Programming,10877,EMI,83.87,504,1,1
534,132217,2022-08-22,Finance,11052,UPI,96.08,2486,1,1
535,108308,2021-02-02,Finance,10035,UPI,46.28,1852,0,0
536,368093,2021-03-09,Design,8248,Debit Card,71.33,236,0,1
537,283062,2021-07-06,Programming,29257,Net Banking,94.87,397,1,0
538,494366,2021-07-11,Programming,19383,EMI,93.17,827,1,0
539,844840,2021-08-01,Data Analytics,16714,Net Banking,96.91,944,1,0
540,200235,2022-08-23,Programming,12552,Credit Card,94.13,560,1,0
541,174740,2022-03-04,Design,10605,Net Banking,58.88,1906,0,0
542,478496,2021-12-17,Programming,11706,EMI,52.48,1130,0,1
543,953049,2021-04-18,Data Analytics,24219,EMI,94.09,663,1,0
544,850201,2021-08-28,Finance,9532,UPI,82.72,2353,1,1
545,903328,2021-08-04,Programming,26205,UPI,62.71,2255,0,0
546,277247,2021-06-26,Design,8508,EMI,82.78,589,1,0
547,763165,2022-07-19,Programming,25578,UPI,58.43,1547,0,0
548,629525,2021-11-26,Marketing,6465,UPI,74.88,2142,0,1
549,120056,2022-07-15,Data Analytics,11025,UPI,54.0,646,0,0
550,276615,2023-05-31,Finance,18339,EMI,73.7,1987,0,1
551,287628,2022-09-18,Marketing,14145,UPI,95.39,1665,1,0
552,738836,2022-03-26,Design,7537,Credit Card,86.29,1131,1,0
553,473632,2022-08-30,Programming,9099,EMI,79.36,1385,1,1
554,234415,2022-03-23,Data Analytics,16307,Net Banking,54.76,685,0,1
555,506716,2022-06-21,Programming,19302,Debit Card,43.8,1043,0,1
556,546438,2022-10-06,Programming,15275,Debit Card,82.63,1339,1,1
557,653663,2021-06-28,Programming,18463,Credit Card,74.57,628,0,1
558,765022,2022-01-30,Programming,23730,EMI,52.76,2499,0,0
559,641252,2021-05-25,Data Analytics,9434,Net Banking,96.09,2390,1,0
560,737717,2023-05-26,Marketing,7902,EMI,73.12,1752,0,1
561,352764,2021-07-17,Design,8023,Net Banking,74.31,2297,0,1
562,814998,2023-04-17,Marketing,19739,Net Banking,57.93,2174,0,1
563,566882,2021-03-25,Data Analytics,14813,EMI,92.76,1699,1,0
564,840427,2022-10-31,Design,15967,UPI,93.48,742,1,1
565,612153,2021-03-26,Finance,13062,Debit Card,82.91,2002,1,0
566,167215,2022-04-02,Marketing,8593,UPI,45.96,1814,0,1
567,955474,2022-04-21,Data Analytics,14518,Debit Card,45.06,1080,0,1
568,244356,2021-09-10,Data Analytics,12939,UPI,68.16,1385,0,0
569,303861,2023-06-06,Data Analytics,12393,EMI,48.53,2378,0,0
570,455612,2021-03-13,Design,12139,EMI,59.92,484,0,1
571,554605,2021-08-11,Programming,23828,Net Banking,50.28,1345,0,0
572,109435,2021-10-03,Finance,14224,Credit Card,58.61,2204,0,1
573,547556,2023-03-06,Design,7926,EMI,96.57,1240,1,1
574,799438,2023-02-15,Design,16405,Debit Card,85.2,525,1,0
575,965264,2021-09-03,Marketing,12862,Net Banking,48.3,2420,0,0
576,675581,2021-12-07,Finance,21987,Debit Card,80.13,1532,1,0
577,178781,2022-07-27,Data Analytics,18858,UPI,41.83,264,0,0
578,291475,2022-04-16,Design,11004,Credit Card,99.02,273,1,1
579,260196,2022-03-30,Finance,8826,EMI,71.9,2019,0,1
580,326507,2023-02-10,Marketing,12552,UPI,70.32,1521,0,0
581,406063,2021-01-07,Programming,24437,Net Banking,54.42,2051,0,0
582,864121,2021-07-07,Finance,8025,Debit Card,67.47,1481,0,0
583,876665,2021-01-04,Data Analytics,8785,Credit Card,71.57,477,0,1
584,790607,2023-01-13,Design,17322,EMI,79.49,1725,1,1
585,221172,2022-10-07,Programming,27184,Debit Card,42.75,680,0,0
586,456902,2021-05-05,Marketing,17481,EMI,60.53,1833,0,1
587,584963,2021-01-15,Data Analytics,13186,EMI,63.22,1123,0,1
588,555968,2022-06-09,Programming,16236,Debit Card,48.95,2079,0,1
589,418717,2022-09-22,Marketing,14552,EMI,54.39,1003,0,0
590,159101,2021-08-28,Data Analytics,14601,Net Banking,54.2,1668,0,1
591,595972,2023-02-14,Design,17581,Credit Card,88.62,1737,1,1
592,388790,2021-12-26,Marketing,9397,UPI,81.23,1146,1,0
593,990617,2022-06-02,Programming,10226,Credit Card,95.36,1898,1,1
594,647337,2021-11-16,Data Analytics,10640,UPI,58.59,567,0,1
595,834965,2021-08-19,Finance,12050,Net Banking,92.9,1906,1,0
596,460260,2021-01-30,Data Analytics,11649,Credit Card,91.83,1234,1,0
597,983811,2022-06-18,Programming,23632,Net Banking,66.88,427,0,0
598,692673,2021-06-05,Programming,14637,Debit Card,77.78,2294,1,1
599,750419,2022-09-22,Finance,10203,UPI,75.88,1585,1,0
600,533374,2023-05-02,Programming,18992,Debit Card,58.47,460,0,0
601,820777,2022-12-06,Data Analytics,15235,Debit Card,55.72,647,0,0
602,647577,2022-02-03,Marketing,13293,Credit Card,50.14,380,0,0
603,472370,2021-12-12,Data Analytics,17608,EMI,90.26,1864,1,1
604,987225,2021-07-14,Programming,10961,EMI,72.01,1565,0,0
605,371967,2021-06-17,Finance,13947,Net Banking,60.3,1216,0,1
606,291232,2022-01-12,Finance,7843,Credit Card,70.6,2262,0,1
607,404119,2022-05-04,Design,14832,Debit Card,44.84,1336,0,1
608,109540,2023-01-21,Finance,11140,Net Banking,46.36,1770,0,1
609,640652,2021-12-28,Finance,8124,Debit Card,85.56,346,1,0
610,497827,2022-04-27,Programming,19501,Net Banking,94.07,1107,1,1
611,651951,2021-09-01,Marketing,6764,UPI,59.22,2448,0,0
612,151991,2022-08-04,Marketing,15892,Net Banking,64.55,539,0,1
613,288751,2022-08-30,Programming,19531,Net Banking,62.42,2375,0,1
614,466326,2022-08-12,Finance,18919,Debit Card,68.74,1927,0,1
615,786337,2021-06-20,Data Analytics,15403,EMI,64.84,973,0,0
616,718992,2022-05-28,Marketing,10629,Debit Card,63.17,716,0,0
617,149115,2022-02-10,Programming,10604,Credit Card,79.6,1334,1,1
618,453151,2022-07-28,Data Analytics,17461,Debit Card,56.33,1150,0,0
619,843583,2021-07-26,Finance,19862,EMI,96.56,1989,1,1
620,291962,2021-06-03,Programming,21524,Credit Card,58.51,1802,0,1
621,821747,2023-02-25,Marketing,17594,EMI,52.87,1889,0,1
622,249143,2021-02-17,Data Analytics,14506,Credit Card,98.31,614,1,0
623,814635,2022-10-11,Data Analytics,8530,Debit Card,53.73,333,0,0
624,636226,2021-01-01,Marketing,8790,EMI,72.2,1191,0,0
625,453824,2023-01-17,Data Analytics,11941,EMI,59.74,921,0,1
626,104000,2023-02-07,Marketing,11628,UPI,44.65,1808,0,0
627,825948,2022-02-11,Programming,21414,UPI,97.17,518,1,1
628,987474,2021-04-17,Design,13849,Net Banking,62.46,1355,0,0
629,455754,2021-06-22,Finance,17056,UPI,78.69,613,1,0
630,351492,2022-05-21,Programming,18360,EMI,91.74,372,1,1
631,990123,2021-05-10,Finance,17792,Net Banking,73.18,1505,0,0
632,599522,2022-02-02,Finance,12792,Debit Card,82.77,1037,1,0
633,591072,2021-10-21,Marketing,8486,Net Banking,87.08,782,1,0
634,138304,2022-07-06,Design,15647,Credit Card,62.89,772,0,0
635,604999,2022-03-23,Finance,21924,Net Banking,77.73,958,1,0
636,431593,2023-04-30,Finance,9843,UPI,52.36,1261,0,0
637,707274,2021-01-16,Programming,16789,Debit Card,43.32,2309,0,0
638,251836,2022-10-01,Design,14922,Credit Card,99.2,983,1,1
639,208940,2023-06-04,Design,17003,Net Banking,45.56,2079,0,0
640,924926,2021-12-15,Finance,19234,Debit Card,65.72,2476,0,0
641,365517,2021-07-22,Design,8238,UPI,44.04,2174,0,0
642,767521,2021-05-14,Programming,14284,Debit Card,95.36,1620,1,1
643,721820,2023-02-10,Marketing,8689,Debit Card,46.55,607,0,0
644,979090,2022-06-10,Finance,18525,Credit Card,87.19,1203,1,1
645,485777,2022-05-23,Data Analytics,22899,EMI,82.94,266,1,0
646,724674,2021-03-07,Finance,10332,UPI,42.7,1913,0,1
647,651638,2022-04-25,Finance,8198,Credit Card,83.28,2220,1,0
648,717296,2023-05-13,Marketing,12954,Credit Card,98.16,946,1,1
649,980729,2022-04-04,Data Analytics,15263,Credit Card,71.26,2183,0,1
650,649639,2021-12-08,Data Analytics,15050,EMI,57.37,2423,0,0
651,712956,2022-12-08,Data Analytics,24080,EMI,72.7,2459,0,0
652,738873,2022-09-18,Marketing,11261,Net Banking,47.26,919,0,0
653,437497,2021-06-08,Design,14382,Net Banking,97.36,1542,1,0
654,307869,2021-06-10,Data Analytics,15870,UPI,61.92,563,0,1
655,165953,2021-09-11,Design,6342,UPI,67.42,974,0,0
656,943890,2023-06-16,Programming,27038,EMI,64.08,553,0,1
657,600328,2022-06-11,Marketing,10753,EMI,41.67,489,0,0
658,906790,2022-07-03,Design,12136,EMI,42.06,534,0,0
659,103267,2021-06-04,Data Analytics,19737,Credit Card,73.74,1996,0,0
660,182745,2022-05-01,Data Analytics,24000,EMI,70.14,2176,0,0
661,976020,2022-03-08,Design,16408,Credit Card,99.19,657,1,0
662,924945,2021-01-27,Design,6077,Credit Card,55.79,1295,0,1
663,257164,2021-01-12,Programming,9121,UPI,62.11,1268,0,1
664,635626,2021-03-08,Marketing,9195,Debit Card,99.27,1095,1,0
665,231484,2022-06-26,Finance,9214,Net Banking,42.87,1934,0,0
666,631831,2021-04-06,Programming,28375,Net Banking,78.56,562,1,0
667,992323,2021-08-03,Programming,18025,UPI,46.1,1956,0,1
668,160692,2021-07-13,Programming,11069,UPI,96.78,728,1,1
669,320156,2022-10-09,Data Analytics,18076,EMI,57.29,1501,0,1
670,323992,2021-10-17,Design,17248,EMI,88.85,2164,1,0
671,616771,2022-06-28,Marketing,7962,EMI,94.68,1379,1,0
672,930857,2023-06-04,Data Analytics,14442,Credit Card,90.82,2456,1,0
673,663044,2021-02-08,Programming,24151,Credit Card,73.41,1801,0,1
674,643176,2023-05-14,Marketing,8369,EMI,98.4,1796,1,1
675,791095,2021-07-25,Data Analytics,15956,Credit Card,80.6,684,1,0
676,933727,2023-06-18,Finance,12555,UPI,87.17,335,1,0
677,214352,2022-07-09,Programming,10892,EMI,54.65,1102,0,0
678,969474,2022-04-29,Data Analytics,14407,Net Banking,65.1,1417,0,1
679,185999,2021-12-03,Data Analytics,18489,Net Banking,75.89,1757,1,0
680,117955,2022-05-11,Programming,22773,Credit Card,48.75,1010,0,0
681,924273,2023-02-10,Finance,21774,Net Banking,97.94,1633,1,1
682,170640,2021-09-06,Design,8838,EMI,46.58,2242,0,0
683,296582,2021-03-15,Finance,14509,Net Banking,83.97,880,1,1
684,844086,2022-01-08,Programming,10489,UPI,43.48,1706,0,0
685,500573,2023-04-11,Design,15244,Credit Card,46.16,1915,0,0
686,525695,2023-05-29,Data Analytics,12009,Net Banking,77.4,2044,1,0
687,161476,2023-03-19,Finance,17092,Credit Card,67.15,2266,0,1
688,406955,2023-02-25,Finance,8821,UPI,40.22,609,0,0
689,267280,2023-04-15,Design,16102,Net Banking,63.62,364,0,0
690,775510,2023-05-21,Data Analytics,20552,EMI,55.01,1108,0,0
691,695468,2022-12-03,Finance,8272,Debit Card,92.3,641,1,0
692,798646,2021-05-18,Design,15078,Net Banking,82.49,2422,1,0
693,737144,2022-04-02,Finance,17024,UPI,84.25,1118,1,1
694,954882,2023-03-25,Data Analytics,19058,Debit Card,97.06,1813,1,1
695,514568,2023-04-03,Data Analytics,16888,Net Banking,82.59,490,1,1
696,286141,2023-04-23,Marketing,19768,Credit Card,49.63,2325,0,0
697,998320,2022-03-20,Design,9836,UPI,96.24,1971,1,0
698,734736,2021-12-19,Programming,19556,Net Banking,46.79,1880,0,0
699,638685,2023-03-05,Finance,20061,UPI,51.56,1473,0,1
700,278031,2022-02-15,Data Analytics,18441,EMI,57.11,1793,0,0
701,219180,2022-11-09,Finance,14941,Debit Card,50.51,1911,0,0
702,166234,2023-03-01,Finance,18316,Debit Card,41.1,1163,0,1
703,664242,2022-06-22,Programming,11364,EMI,67.55,410,0,0
704,278352,2022-03-29,Data Analytics,13363,Debit Card,81.28,763,1,0
705,179459,2022-02-23,Marketing,7117,Debit Card,65.27,2042,0,0
706,509995,2022-03-26,Design,12447,EMI,54.09,1280,0,0
707,295004,2022-08-08,Finance,18355,Credit Card,92.97,2402,1,0
708,566152,2021-04-25,Programming,26196,Debit Card,63.3,1951,0,0
709,825256,2021-02-20,Programming,9037,Credit Card,90.33,625,1,0
710,159163,2022-01-04,Design,7460,UPI,50.71,2049,0,1
711,575853,2022-11-14,Design,9338,UPI,60.0,2315,0,1
712,151934,2023-02-19,Data Analytics,22286,Debit Card,88.21,501,1,1
713,820255,2022-05-30,Finance,10719,UPI,41.83,950,0,0
714,525523,2021-07-29,Finance,14231,EMI,95.23,349,1,0
715,940530,2023-06-07,Design,14046,Debit Card,63.79,1021,0,0
716,554137,2023-04-30,Marketing,18138,EMI,98.68,1045,1,1
717,105486,2023-03-24,Finance,17440,Credit Card,82.08,539,1,0
718,239407,2023-06-14,Programming,11354,Net Banking,96.96,1833,1,0
719,973332,2023-05-04,Design,9042,Net Banking,43.97,2498,0,0
720,750308,2022-09-19,Finance,16989,Debit Card,83.32,1333,1,0
721,727083,2022-11-10,Data Analytics,24558,EMI,92.53,2417,1,0
722,320184,2022-03-11,Design,14904,Net Banking,99.25,916,1,1
723,766490,2023-02-16,Programming,20255,Debit Card,42.0,2430,0,1
724,449652,2021-08-15,Data Analytics,23329,Net Banking,44.99,2247,0,0
725,861315,2022-10-25,Design,11740,Net Banking,83.9,2316,1,0
726,742612,2021-09-25,Design,5671,UPI,42.34,1832,0,0
727,422710,2021-04-26,Finance,7693,Debit Card,40.68,632,0,0
728,297775,2022-08-23,Data Analytics,16739,Net Banking,72.7,1017,0,0
729,389336,2023-04-10,Design,10976,Debit Card,71.77,2338,0,1
730,887494,2023-01-24,Programming,10122,UPI,76.81,2030,1,1
731,708364,2021-12-26,Data Analytics,12368,Debit Card,40.84,1199,0,0
732,189780,2021-11-25,Finance,10023,UPI,70.2,1424,0,0
733,252617,2023-04-25,Marketing,14975,Net Banking,57.2,774,0,1
734,645977,2021-02-09,Design,14401,Net Banking,85.36,673,1,1
